PLAYER_ID,PLAYER_NAME,TEAM_ID,MIN,RAPTOR_OFF,RAPTOR_DEF,RAPTOR_TOTAL
2544,LeBron James,1610612747,34.04040404040404,4.160726015555555,-0.41573252387878773,3.7449934916767678
101108,Chris Paul,1610612746,14.2,-0.7743826199999988,-0.00426612799999998,-0.7786487479999988
200768,Kyle Lowry,1610612755,8.237209302325581,-4.863877220465115,-1.1033878305116278,-5.967265050976743
201142,Kevin Durant,1610612745,36.465481563780294,4.555751835365595,-1.1730213371557516,3.3827304982098436
201143,Al Horford,1610612744,21.5,0.5723471600000016,1.0285869839999995,1.6009341440000011
201144,Mike Conley,1610612750,17.763636363636362,0.7137192845454562,-0.4780344392396695,0.2356848453057867
201145,Jeff Green,1610612745,5.771289274106175,-2.1772687876489716,-2.2006833203250276,-4.377952107973999
201566,Russell Westbrook,1610612758,28.9,1.5284507200000044,-0.3421285720000001,1.1863221480000044
201567,Kevin Love,1610612762,16.6,0.6574716600000001,-0.3536067560000003,0.3038649039999998
201569,Eric Gordon,1610612755,12.3,3.2143189599999995,-0.7526142159999989,2.4617047440000004
201572,Brook Lopez,1610612746,21.8,-0.6700861599999983,0.7861619960000005,0.11607583600000215
201587,Nicolas Batum,1610612746,17.5,-1.1395917199999994,0.4275921719999999,-0.7119995479999995
201599,DeAndre Jordan,1610612740,16.6,-0.3792271999999986,0.8325809200000005,0.4533537200000019
201935,James Harden,1610612739,35.3463768115942,4.465347571884066,-0.8718054042898561,3.59354216759421
201939,Stephen Curry,1610612744,30.9,6.497459439999998,-1.6806503639999997,4.816809075999998
201942,DeMar DeRozan,1610612758,31.2,4.4310245,-1.1359850200000006,3.29503948
201950,Jrue Holiday,1610612757,30.37408127107504,2.939691521091616,-1.2037170577747038,1.735974463316912
201959,Taj Gibson,1610612763,9.7,0.963668539999998,-1.4596810839999996,-0.4960125440000016
202066,Garrett Temple,1610612761,3.2383378016085786,-4.425184205040214,0.5957753326756028,-3.829408872364611
202331,Paul George,1610612755,32.012924102765254,2.502343901256456,0.5836740560010464,3.086017957257502
202685,Jonas Valančiūnas,1610612743,13.200357063155545,2.3597029741664777,-0.8443820282981475,1.5153209458683303
202687,Bismack Biyombo,1610612759,5.394117647058823,-4.293358626185958,-0.12971143529411727,-4.423070061480075
202691,Klay Thompson,1610612742,21.7,0.6341377799999994,-1.6626513479999991,-1.0285135679999997
202695,Kawhi Leonard,1610612746,32.1,8.044176460000003,0.18208216400000007,8.226258624000003
202696,Nikola Vučević,1610612738,27.84522675502174,2.1336104851563493,-0.31985793150797304,1.8137525536483763
202699,Tobias Harris,1610612765,29.19915227629513,1.832012016238619,0.1564863666335946,1.9884983828722138
202710,Jimmy Butler III,1610612744,31.100000000000005,7.234398000000004,-0.8966353799999981,6.337762620000006
203076,Anthony Davis,1610612764,31.299999999999997,2.1053259199999994,1.2564742480000015,3.361800168000001
203078,Bradley Beal,1610612746,20.2,-2.5033154399999997,-2.204149755999999,-4.707465195999999
203083,Andre Drummond,1610612755,18.816593695271454,-0.4630624541374795,1.0119176979246942,0.5488552437872147
203084,Harrison Barnes,1610612759,24.915395601256783,1.6505250291288205,-1.431654599773779,0.21887042935504142
203110,Draymond Green,1610612744,27.5,-0.9676462799999991,0.36830912800000015,-0.5993371519999989
203114,Khris Middleton,1610612742,22.8,-0.3872632200000001,-1.1469691079999993,-1.5342323279999994
203468,CJ McCollum,1610612737,29.98026369333442,2.7461220135411444,-1.4736411790923727,1.2724808344487717
203471,Dennis Schröder,1610612739,23.196386164171397,1.07796313946309,-1.1664784547155385,-0.08851531525244849
203482,Kelly Olynyk,1610612759,8.358872651356993,0.7380005777661802,-0.5501811262212932,0.187819451544887
203484,Kentavious Caldwell-Pope,1610612763,21.3,0.5806960999999997,-0.5541604199999998,0.02653567999999995
203486,Mason Plumlee,1610612759,8.311544804837823,-0.7832174282023083,1.0797233768993948,0.29650594869708646
203497,Rudy Gobert,1610612750,31.25942998400465,0.7364725644467064,1.3323108943899953,2.068783458836702
203500,Steven Adams,1610612745,22.8,0.40014817999999946,0.04360167200000035,0.44374985199999983
203501,Tim Hardaway Jr.,1610612743,26.396569362377633,2.639124796355941,-1.7690352723633471,0.8700895239925939
203507,Giannis Antetokounmpo,1610612749,28.9,8.8190345,-1.1299705799999995,7.6890639200000015
203552,Seth Curry,1610612744,13.3,4.567404760000004,-2.6401647759999998,1.9272399840000043
203648,Thanasis Antetokounmpo,1610612749,4.4,-0.7254088799999996,2.706634428000001,1.9812255480000014
203897,Zach LaVine,1610612758,31.4,2.6684427,-1.7768405600000001,0.8916021399999998
203903,Jordan Clarkson,1610612752,17.346144156752974,0.8593962668215583,-2.379212000717145,-1.5198157338955864
203914,Gary Harris,1610612749,13.800000000000002,-0.7039071599999984,-0.06580002400000012,-0.7697071839999985
203924,Jerami Grant,1610612757,29.242728884947905,2.033293856203726,-1.4963458058880508,0.5369480503156754
203926,Doug McDermott,1610612758,15.099999999999998,-0.14783559999999943,-2.25737822,-2.4052138199999997
203932,Aaron Gordon,1610612743,28.05529347229841,3.785672744421285,-1.4011453199714756,2.3845274244498094
203935,Marcus Smart,1610612747,29.480113636363637,0.08742437528409036,0.7363047716761373,0.8237291469602277
203937,Kyle Anderson,1610612750,18.986844990133747,0.7404340246656448,0.8534209673229558,1.5938549919886005
203939,Dwight Powell,1610612742,14.4,-0.2028616600000005,0.30813047600000065,0.10526881600000015
203944,Julius Randle,1610612750,33.03987228098184,2.6852096258511313,-1.1282698486497713,1.55693977720136
203952,Andrew Wiggins,1610612748,30.3,2.008841520000004,-0.10317195199999997,1.9056695680000038
203954,Joel Embiid,1610612755,31.876358183973778,4.817983436600878,-1.466346581869866,3.3516368547310122
203967,Dario Saric,1610612758,8.2,-5.604934919999999,-2.221824968,-7.826759887999999
203991,Clint Capela,1610612745,12.142135367016206,-0.4083762383222119,1.466730997044805,1.0583547587225932
203992,Bogdan Bogdanović,1610612746,19.7,-0.8666892600000011,-1.2503967639999995,-2.1170860240000007
203994,Jusuf Nurkić,1610612762,26.4,0.4759902600000019,1.5385615640000008,2.0145518240000024
203999,Nikola Jokić,1610612743,35.24573829531813,8.720860749075634,0.2067849023913557,8.927645651466989
204001,Kristaps Porziņģis,1610612744,24.0,3.0542627000000033,-0.47910363999999966,2.575159060000004
204060,Joe Ingles,1610612750,5.603225806451613,1.1091030377419362,0.4846977789677409,1.593800816709677
204456,T.J. McConnell,1610612754,17.2,5.510799980000003,-0.2241401479999987,5.286659832000005
1626145,Tyus Jones,1610612743,14.464799206742688,0.16093269361824605,-0.6529821160499744,-0.49204942243172833
1626156,D'Angelo Russell,1610612764,19.0,0.4656298200000013,-2.030358992,-1.5647291719999987
1626157,Karl-Anthony Towns,1610612752,30.828023843658045,3.3949979064091176,0.049521382015846334,3.444519288424964
1626162,Kelly Oubre Jr.,1610612755,31.80042803362385,0.7412102366015161,0.2388349761361463,0.9800452127376624
1626164,Devin Booker,1610612756,33.82011144001393,4.468841723889949,-2.38887702293923,2.079964700950719
1626166,Cameron Payne,1610612755,17.0,1.995654640000003,0.9517140359999999,2.947368676000003
1626167,Myles Turner,1610612749,26.9,-0.008537919999998034,0.8539516919999993,0.8454137720000012
1626171,Bobby Portis,1610612749,24.2,2.3798695999999997,-0.7436412400000008,1.636228359999999
1626172,Kevon Looney,1610612740,14.600000000000001,-0.6777998999999991,0.6177746199999998,-0.06002527999999929
1626181,Norman Powell,1610612748,29.6,3.9312823800000016,-1.260574887999999,2.6707074920000027
1626192,Pat Connaughton,1610612766,7.1,0.7161345800000007,-0.6777665879999992,0.038367992000001516
1626204,Larry Nance Jr.,1610612739,12.69328325231993,-1.456119709235529,0.2819712858064518,-1.174148423429077
1626220,Royce O'Neale,1610612756,28.23120027672086,0.6678532863507447,0.3265386103479764,0.9943918966987211
1627734,Domantas Sabonis,1610612758,29.7,2.0086130800000026,-0.11111614800000078,1.897496932000002
1627739,Kris Dunn,1610612746,27.2,1.0205252600000003,1.0954073240000004,2.1159325840000007
1627741,Buddy Hield,1610612737,15.950377652559645,0.9765838877496702,-0.46904600053854373,0.5075378872111265
1627742,Brandon Ingram,1610612761,33.574012942630695,2.1351587957871008,-0.9888378779957829,1.1463209177913178
1627746,Skal Labissiere,1610612764,12.5,2.3250826999999994,1.0617573000000016,3.386840000000001
1627747,Caris LeVert,1610612765,18.78979382950724,-0.48660468753618746,0.282830559095775,-0.20377412844041248
1627749,Dejounte Murray,1610612740,27.8,2.686577199999997,0.677291540000001,3.363868739999998
1627750,Jamal Murray,1610612743,35.75402322687682,6.4183222369763575,-1.6970362772542509,4.721285959722106
1627751,Jakob Poeltl,1610612761,24.393086265960758,2.548740550694488,0.3987759424951729,2.947516493189661
1627752,Taurean Prince,1610612749,23.5,0.32025280000000145,-0.6755925599999995,-0.355339759999998
1627759,Jaylen Brown,1610612738,34.511101203744985,3.821511049294106,-1.405565222398573,2.4159458268955327
1627780,Gary Payton II,1610612744,15.6,3.2153699400000004,0.5040415560000007,3.719411496000001
1627783,Pascal Siakam,1610612754,33.2,3.488152020000004,-0.8005961519999998,2.687555868000004
1627824,Guerschon Yabusele,1610612741,15.0,-0.7176502399999993,-0.5835172560000002,-1.3011674959999995
1627826,Ivica Zubac,1610612754,30.100000000000005,1.7690417599999995,-0.4209371359999996,1.3481046239999999
1627827,Dorian Finney-Smith,1610612745,16.46994633273703,-2.956342337853309,-0.6874114768944544,-3.6437538147477637
1627884,Derrick Jones Jr.,1610612746,27.0,0.9799998600000004,0.1346065440000002,1.1146064040000006
1627936,Alex Caruso,1610612760,18.874538896630874,0.8572523492909269,1.666323784705304,2.523576133996231
1628365,Markelle Fultz,1610612761,7.199999999999999,-6.8990992,-0.38097339999999974,-7.2800726
1628366,Lonzo Ball,1610612739,20.8,-1.3845825399999994,1.524699384,0.14011684400000068
1628368,De'Aaron Fox,1610612759,31.324246622791822,3.96541847482508,-0.8627848203851743,3.1026336544399054
1628369,Jayson Tatum,1610612738,33.68988368947795,3.4872220154287246,0.7158188367746826,4.203040852203407
1628370,Malik Monk,1610612758,22.0,2.1171785399999967,-1.6087242839999987,0.508454255999998
1628371,Jonathan Isaac,1610612753,10.0,-2.29559754,1.431171304,-0.8644262360000001
1628374,Lauri Markkanen,1610612762,34.3,5.329698099999999,-1.3450816199999998,3.9846164799999992
1628378,Donovan Mitchell,1610612739,34.02763453884755,5.885779238363038,-1.1339114735386746,4.751867764824364
1628379,Luke Kennard,1610612747,23.306590114827756,2.4814801446630095,-1.0519591506420367,1.4295209940209728
1628380,Zach Collins,1610612741,18.4,2.4429803999999993,-1.4461119999999998,0.9968683999999994
1628381,John Collins,1610612746,27.1,1.9554104000000003,-0.18053437999999916,1.774876020000001
1628384,OG Anunoby,1610612752,33.43627524308153,2.70406519044129,0.679987109223006,3.3840522996642957
1628386,Jarrett Allen,1610612739,27.594047314904707,3.662242955306318,0.5365504330172203,4.198793388323538
1628389,Bam Adebayo,1610612748,32.4,2.5221849600000024,0.5905794440000011,3.1127644040000035
